#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
740592	351	5663	106848	111642	-	-	APP	PSEN1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	P49768	A0A024R6A3	NP_000012|NP_015557	BTO:0000793	SH-SY5Y cell	cell line	DOID:769	neuroblastoma	-	Homo sapiens	Homo sapiens
740598	11140	5663	116312	111642	-	-	CDC37	PSEN1	P50CDC37	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16543	A0A024R7B7	NP_008996	P49768	A0A024R6A3	NP_000012|NP_015557	BTO:0000793	SH-SY5Y cell	cell line	DOID:769	neuroblastoma	-	Homo sapiens	Homo sapiens
740605	5663	51295	111642	119446	-	-	PSEN1	ECSIT	AD3|FAD|PS-1|PS1|S182	SITPEC	Reconstituted Complex	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9BQ95	-	NP_001230133|NP_057665|NP_001135937|NP_001135936	-	-	-	-	-	-	Homo sapiens	Homo sapiens
749125	1832	5663	108166	111642	-	-	DSP	PSEN1	DCWHKTA|DP|DPI|DPII	AD3|FAD|PS-1|PS1|S182	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.848	-	Denoised score >= 0.75	-	BIOGRID	P15924	-	NP_001305963|NP_004406|NP_001008844	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
749884	1660	5663	108025	111642	-	-	DHX9	PSEN1	DDX9|LKP|NDH2|NDHII|RHA	AD3|FAD|PS-1|PS1|S182	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.829	-	Denoised score >= 0.75	-	BIOGRID	Q08211	B3KU66	NP_001348	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
750031	1837	5663	108170	111642	-	-	DTNA	PSEN1	D18S892E|DRP3|DTN|DTN-A|LVNC1	AD3|FAD|PS-1|PS1|S182	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.826	-	Denoised score >= 0.75	-	BIOGRID	Q9Y4J8	A0A024RC32|B7Z3X3	NP_001185873|NP_001185872|NP_001185871|NP_001185870|NP_001373687|NP_001373686|NP_001373685|NP_001185874|NP_001373689|NP_001373688|NP_116761|NP_116760|NP_116763|NP_116762|NP_001373693|NP_001373682|NP_001373724|NP_001373717|NP_001373697|NP_001373698|NP_001373699|NP_001373690|NP_001373691|NP_001373692|NP_116757|NP_001373694|NP_001373695|NP_001373696|NP_001185867|NP_001185868|NP_001185869|NP_001373705|NP_001373684|NP_001373683|NP_001121647|NP_001373702|NP_001373703|NP_001373700|NP_001373701|NP_001373706|NP_001381|NP_001382|NP_001383|NP_001373704	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
750601	4728	5663	110806	111642	-	-	NDUFS8	PSEN1	CI-23k|CI23KD|TYKY	AD3|FAD|PS-1|PS1|S182	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.814	-	Denoised score >= 0.75	-	BIOGRID	O00217	-	NP_002487	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796502	51107	5663	119296	111642	RP4-790G17.3	-	APH1A	PSEN1	6530402N02Rik|APH-1|APH-1A|CGI-78	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796504	5663	23385	111642	116961	-	RP11-517F10.1	PSEN1	NCSTN	AD3|FAD|PS-1|PS1|S182	ATAG1874	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796505	5663	55851	111642	120953	-	MDS033	PSEN1	PSENEN	AD3|FAD|PS-1|PS1|S182	MSTP064|PEN-2|PEN2	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9NZ42	-	NP_758844|NP_001268461	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796506	5663	51107	111642	119296	-	RP4-790G17.3	PSEN1	APH1A	AD3|FAD|PS-1|PS1|S182	6530402N02Rik|APH-1|APH-1A|CGI-78	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796507	5663	5663	111642	111642	-	-	PSEN1	PSEN1	AD3|FAD|PS-1|PS1|S182	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796508	5663	5664	111642	111643	-	-	PSEN1	PSEN2	AD3|FAD|PS-1|PS1|S182	AD3L|AD4|CMD1V|PS2|STM2	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49810	-	NP_036618|NP_000438	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796512	5664	5663	111643	111642	-	-	PSEN2	PSEN1	AD3L|AD4|CMD1V|PS2|STM2	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49810	-	NP_036618|NP_000438	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
796517	83464	5663	123659	111642	UNQ688/PRO1328	-	APH1B	PSEN1	APH-1B|PRO1328|PSFL|TAAV688	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Hebert SS (2004)	PUBMED:15474363	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8WW43	-	NP_112591|NP_001139118	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
872716	7189	5663	113041	111642	-	-	TRAF6	PSEN1	MGC:3310|RNF85	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Yan R (2013)	PUBMED:23707529	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4K3	-	NP_004611|NP_665802	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
872717	5663	7189	111642	113041	-	-	PSEN1	TRAF6	AD3|FAD|PS-1|PS1|S182	MGC:3310|RNF85	Affinity Capture-Western	physical	Yan R (2013)	PUBMED:23707529	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9Y4K3	-	NP_004611|NP_665802	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893061	5663	51567	111642	119615	-	RP1-30M3.3	PSEN1	TDP2	AD3|FAD|PS-1|PS1|S182	AD022|EAP2|EAPII|TTRAP|dJ30M3.3|hTDP2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	O95551	-	NP_057698	-	-	-	-	-	-	Homo sapiens	Homo sapiens
935192	5663	2108	111642	108409	-	-	PSEN1	ETFA	AD3|FAD|PS-1|PS1|S182	EMA|GA2|MADD	Two-hybrid	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P13804	-	NP_001121188|NP_000117	-	-	-	-	-	-	Homo sapiens	Homo sapiens
935193	5686	5663	111659	111642	-	-	PSMA5	PSEN1	PSC5|ZETA	AD3|FAD|PS-1|PS1|S182	Reconstituted Complex	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P28066	-	NP_001186701|NP_001186702|NP_001186703|NP_002781	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
935194	5689	5663	111662	111642	-	-	PSMB1	PSEN1	HC5|PMSB1|PSC5	AD3|FAD|PS-1|PS1|S182	Reconstituted Complex	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P20618	-	NP_002784	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
950745	5663	11160	111642	116331	-	UNQ2441	PSEN1	ERLIN2	AD3|FAD|PS-1|PS1|S182	C8orf2|Erlin-2|NET32|SPFH2|SPG18	Affinity Capture-MS	physical	Teranishi Y (2012)	PUBMED:22771797	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	O94905	-	NP_009106|NP_001003791|NP_001003790	-	-	-	-	-	-	Homo sapiens	Homo sapiens
950749	5663	11160	111642	116331	-	UNQ2441	PSEN1	ERLIN2	AD3|FAD|PS-1|PS1|S182	C8orf2|Erlin-2|NET32|SPFH2|SPG18	Affinity Capture-Western	physical	Teranishi Y (2012)	PUBMED:22771797	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	O94905	-	NP_009106|NP_001003791|NP_001003790	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028697	5663	7046	111642	112904	-	RP11-96L7.1	PSEN1	TGFBR1	AD3|FAD|PS-1|PS1|S182	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	Affinity Capture-Western	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P36897	Q5T7S2	NP_004603|NP_001124388|NP_001293139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028698	7046	5663	112904	111642	RP11-96L7.1	-	TGFBR1	PSEN1	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	P36897	Q5T7S2	NP_004603|NP_001124388|NP_001293139	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028700	5663	7189	111642	113041	-	-	PSEN1	TRAF6	AD3|FAD|PS-1|PS1|S182	MGC:3310|RNF85	Affinity Capture-Western	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	figure 4.	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9Y4K3	-	NP_004611|NP_665802	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028703	5663	7046	111642	112904	-	RP11-96L7.1	PSEN1	TGFBR1	AD3|FAD|PS-1|PS1|S182	AAT5|ACVRLK4|ALK-5|ALK5|ESS1|LDS1|LDS1A|LDS2A|MSSE|SKR4|TGFR-1|tbetaR-I	Co-localization	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	figure 2. in situ PCA (Proximity ligation assay) data.	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P36897	Q5T7S2	NP_004603|NP_001124388|NP_001293139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028704	5663	7316	111642	113164	-	-	PSEN1	UBC	AD3|FAD|PS-1|PS1|S182	HMG20	Co-localization	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction|figure 3. in situ PCA (Proximity ligation assay) data.	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028705	7189	5663	113041	111642	-	-	TRAF6	PSEN1	MGC:3310|RNF85	AD3|FAD|PS-1|PS1|S182	Co-localization	physical	Gudey SK (2014)	PUBMED:24399296	9606	9606	Low Throughput	-	-	figure 4. in situ PCA (Proximity ligation assay) data.	-	BIOGRID	Q9Y4K3	-	NP_004611|NP_665802	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1059519	51107	5663	119296	111642	RP4-790G17.3	-	APH1A	PSEN1	6530402N02Rik|APH-1|APH-1A|CGI-78	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Sato T (2007)	PUBMED:17911105	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1059522	5663	23385	111642	116961	-	RP11-517F10.1	PSEN1	NCSTN	AD3|FAD|PS-1|PS1|S182	ATAG1874	Co-fractionation	physical	Sato T (2007)	PUBMED:17911105	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1059523	5663	23385	111642	116961	-	RP11-517F10.1	PSEN1	NCSTN	AD3|FAD|PS-1|PS1|S182	ATAG1874	Affinity Capture-Western	physical	Sato T (2007)	PUBMED:17911105	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1104862	55851	5663	120953	111642	MDS033	-	PSENEN	PSEN1	MSTP064|PEN-2|PEN2	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Yonemura Y (2011)	PUBMED:22074918	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1105131	54103	5663	119901	111642	tcag7.1314	-	GSAP	PSEN1	PION	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	He G (2010)	PUBMED:20811458	9606	9606	Low Throughput	-	-	-	-	BIOGRID	A4D1B5	-	NP_059135	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1256538	85451	5663	124536	111642	-	-	UNK	PSEN1	ZC3H5|ZC3HDC5	AD3|FAD|PS-1|PS1|S182	Affinity Capture-RNA	physical	Murn J (2015)	PUBMED:25737280	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9C0B0	A0A024R8N4	NP_001073888	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1414683	3845	5663	110043	111642	-	-	KRAS	PSEN1	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RASK2	AD3|FAD|PS-1|PS1|S182	Synthetic Lethality	genetic	Luo J (2009)	PUBMED:19490893	9606	9606	High Throughput	-	-	RNAi screen	-	BIOGRID	P01116	A0A024RAV5|I1SRC5|L7RSL8	NP_001356716|NP_203524|NP_001356715|NP_004976	P49768	A0A024R6A3	NP_000012|NP_015557	HP:0001507	Growth abnormality	phenotype	-	-	-	Homo sapiens	Homo sapiens
1461460	59287	5663	208543	111642	-	-	Ncstn	PSEN1	9430068N19Rik|AA727311|Aph2|D1Dau13e|Kiaa0253|Nct|mKIAA0253	AD3|FAD|PS-1|PS1|S182	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P57716	-	NP_067620	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Mus musculus	Homo sapiens
1526221	5734	5663	111706	111642	-	-	PTGER4	PSEN1	EP4|EP4R	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Hoshino T (2009)	PUBMED:19407341	9606	9606	Low Throughput	-	-	Figure 5	-	BIOGRID	P35408	A0PJF5	NP_000949	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2211734	1500	5663	107881	111642	-	-	CTNND1	PSEN1	CAS|CTNND|P120CAS|P120CTN|p120|p120(CAS)|p120(CTN)	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Shrestha H (2017)	PUBMED:28069439	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60716	-	NP_001078931|NP_001078930|NP_001078933|NP_001078932|NP_001078935|NP_001078934|NP_001078937|NP_001078936|NP_001078938|NP_001322|NP_001193816|NP_001193817|NP_001193814|NP_001193815|NP_001193812|NP_001193813|NP_001193818|NP_001193819|NP_001078927|NP_001078928|NP_001078929|NP_001193820	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2211914	5663	1000	111642	107435	-	-	PSEN1	CDH2	AD3|FAD|PS-1|PS1|S182	CD325|CDHN|CDw325|NCAD	Affinity Capture-Western	physical	Maesako M (2010)	PUBMED:20696212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P19022	A0A024RC42	NP_001783|NP_001295105	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2256480	56928	5663	121255	111642	-	-	SPPL2B	PSEN1	IMP-4|IMP4|PSH4|PSL1	AD3|FAD|PS-1|PS1|S182	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.919532316	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.919532316, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q8TCT7	-	NP_001070706|NP_694533	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2269569	1006	5663	107441	111642	-	-	CDH8	PSEN1	Nbla04261	AD3|FAD|PS-1|PS1|S182	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.789766622	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.789766622, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P55286	-	NP_001787	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2297585	6262	5663	112174	111642	RP4-626J7.1	-	RYR2	PSEN1	ARVC2|ARVD2|RYR-2|RyR|VTSIP	AD3|FAD|PS-1|PS1|S182	Reconstituted Complex	physical	Payne AJ (2013)	PUBMED:24029002	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92736	-	NP_001026	P49768	A0A024R6A3	NP_000012|NP_015557	BTO:0000793	SH-SY5Y cell	phenotype	-	-	-	Homo sapiens	Homo sapiens
2399200	51107	5663	119296	111642	RP4-790G17.3	-	APH1A	PSEN1	6530402N02Rik|APH-1|APH-1A|CGI-78	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399203	23385	5663	116961	111642	RP11-517F10.1	-	NCSTN	PSEN1	ATAG1874	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399205	5601	5663	111587	111642	-	-	MAPK9	PSEN1	JNK-55|JNK2|JNK2A|JNK2ALPHA|JNK2B|JNK2BETA|PRKM9|SAPK|SAPK1a|p54a|p54aSAPK	AD3|FAD|PS-1|PS1|S182	Biochemical Activity	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P45984	-	NP_001351536|NP_001351537|NP_001351539|NP_001351542|NP_001351540|NP_001351541|NP_620709|NP_620708|NP_001128516|NP_001295173|NP_002743|NP_620707|NP_001351538	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2536301	5663	4851	111642	110913	-	-	PSEN1	NOTCH1	AD3|FAD|PS-1|PS1|S182	AOS5|AOVD1|TAN1|hN1	FRET	physical	Wang BJ (2017)	PUBMED:28351972	9606	9606	Low Throughput	-	-	BRET	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P46531	-	NP_060087	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2536302	5663	351	111642	106848	-	-	PSEN1	APP	AD3|FAD|PS-1|PS1|S182	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	FRET	physical	Wang BJ (2017)	PUBMED:28351972	9606	9606	Low Throughput	-	-	BRET	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2536303	5663	23385	111642	116961	-	RP11-517F10.1	PSEN1	NCSTN	AD3|FAD|PS-1|PS1|S182	ATAG1874	FRET	physical	Wang BJ (2017)	PUBMED:28351972	9606	9606	Low Throughput	-	-	BRET	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2591918	5663	5663	111642	111642	-	-	PSEN1	PSEN1	AD3|FAD|PS-1|PS1|S182	AD3|FAD|PS-1|PS1|S182	Co-fractionation	physical	Capell A (1998)	PUBMED:9452432	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2591919	5663	5663	111642	111642	-	-	PSEN1	PSEN1	AD3|FAD|PS-1|PS1|S182	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Capell A (1998)	PUBMED:9452432	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2600217	55851	5663	120953	111642	MDS033	-	PSENEN	PSEN1	MSTP064|PEN-2|PEN2	AD3|FAD|PS-1|PS1|S182	Biochemical Activity	physical	Ahn K (2010)	PUBMED:21115843	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2600998	5663	23770	111642	117270	-	-	PSEN1	FKBP8	AD3|FAD|PS-1|PS1|S182	FKBP38|FKBPr38	Two-hybrid	physical	Wang HQ (2005)	PUBMED:15905180	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2600999	23770	5663	117270	111642	-	-	FKBP8	PSEN1	FKBP38|FKBPr38	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Wang HQ (2005)	PUBMED:15905180	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14318	-	NP_036313|NP_001295302	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2601001	596	5663	107068	111642	-	-	BCL2	PSEN1	Bcl-2|PPP1R50	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Wang HQ (2005)	PUBMED:15905180	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10415	A0A024R2B3|A0A024R2C4	NP_000624|NP_000648	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2601004	5663	23770	111642	117270	-	-	PSEN1	FKBP8	AD3|FAD|PS-1|PS1|S182	FKBP38|FKBPr38	Affinity Capture-Western	physical	Wang HQ (2005)	PUBMED:15905180	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-	Homo sapiens	Homo sapiens
