#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3093867	55851	30836	120953	119052	MDS033	-	PSENEN	DNTTIP2	MSTP064|PEN-2|PEN2	ERBP|FCF2|HSU15552|LPTS-RP2|TdIF2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.860617479	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.860617479, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5QJE6	-	NP_055412	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3095391	55851	79753	120953	122864	MDS033	RP3-423B22.3	PSENEN	SNIP1	MSTP064|PEN-2|PEN2	PMRED	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.938319539	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.938319539, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8TAD8	B1AK66	NP_078976	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3096140	55851	9667	120953	115022	MDS033	-	PSENEN	SAFB2	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.925306818	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.925306818, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q14151	-	NP_055464	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3097112	55851	51776	120953	119725	MDS033	HCCS4	PSENEN	ZAK	MSTP064|PEN-2|PEN2	AZK|MLK7|MLT|MLTK|MRK|mlklak|pk	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.947954334	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.947954334, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9NYL2	D4Q8H0	NP_598407|NP_057737	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3102184	55851	9785	120953	115129	MDS033	-	PSENEN	DHX38	MSTP064|PEN-2|PEN2	DDX38|PRP16|PRPF16	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.938711248	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.938711248, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q92620	-	NP_054722	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3104825	55851	7916	120953	113646	MDS033	DADB-70P7.5	PSENEN	PRRC2A	MSTP064|PEN-2|PEN2	BAT2|D6S51|D6S51E|G2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.980656467	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.980656467, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P48634	-	NP_542417|NP_004629	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3106101	55851	29890	120953	118943	MDS033	-	PSENEN	RBM15B	MSTP064|PEN-2|PEN2	HUMAGCGB|OTT3	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.968739216	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.968739216, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8NDT2	-	NP_037418	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3107317	55851	10749	120953	115972	MDS033	-	PSENEN	KIF1C	MSTP064|PEN-2|PEN2	LTXS1|SATX2|SAX2|SPAX2|SPG58	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.865759862	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.865759862, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	O43896	-	NP_006603	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3107463	55851	6936	120953	112797	MDS033	-	PSENEN	GCFC2	MSTP064|PEN-2|PEN2	C2orf3|DNABF|GCF|TCF9	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.821933452	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.821933452, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P16383	Q9BVX3|A4UHR0|B3KUM5	NP_001188264|NP_003194|NP_001188263	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3110968	55851	9147	120953	114594	MDS033	-	PSENEN	NEMF	MSTP064|PEN-2|PEN2	NY-CO-1|SDCCAG1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.952025028	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.952025028, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	-	-	NP_001288661|NP_004704	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3111087	55851	25879	120953	117393	MDS033	HSPC064	PSENEN	DCAF13	MSTP064|PEN-2|PEN2	GM83|WDSOF1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.960904617	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.960904617, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9NV06	A0A087WT20	NP_056235	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3114101	55851	494115	120953	138936	MDS033	RP4-531M19.2	PSENEN	RBMXL1	MSTP064|PEN-2|PEN2	RBM1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.995875029	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.995875029, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q96E39	-	NP_062556|NP_001156008	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3115311	55851	65117	120953	122398	MDS033	-	PSENEN	RSRC2	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.948497493	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.948497493, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q7L4I2	-	NP_075388	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3117637	55851	11083	120953	116266	MDS033	RP5-885L7.1	PSENEN	DIDO1	MSTP064|PEN-2|PEN2	BYE1|C20orf158|DATF-1|DATF1|DIDO2|DIDO3|DIO-1|DIO1|dJ885L7.8	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.987473117	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.987473117, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9BTC0	-	NP_071388|NP_542986|NP_542987|NP_001180298|NP_001180299|NP_149072	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3119252	55851	51729	120953	119702	MDS033	-	PSENEN	WBP11	MSTP064|PEN-2|PEN2	NPWBP|PPP1R165|SIPP1|WBP-11	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.954263544	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.954263544, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9Y2W2	A0A024RAW9	NP_057396	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3119812	55851	8449	120953	114027	MDS033	DADB-129D20.3	PSENEN	DHX16	MSTP064|PEN-2|PEN2	DBP2|DDX16|PRO2014|PRP8|PRPF2|Prp2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.937742865	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.937742865, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	O60231	B4DZ28|Q5SQH4	NP_001157711|NP_003578	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3120692	55851	25962	120953	117452	MDS033	MSTP054	PSENEN	KIAA1429	MSTP064|PEN-2|PEN2	fSAP121	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.988127846	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.988127846, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q69YN4	-	NP_056311|NP_892121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3120924	55851	9360	120953	114761	MDS033	-	PSENEN	PPIG	MSTP064|PEN-2|PEN2	CARS-Cyp|CYP|SCAF10|SRCyp	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.811264353	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.811264353, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q13427	-	NP_004783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3122079	55851	196441	120953	128206	MDS033	-	PSENEN	ZFC3H1	MSTP064|PEN-2|PEN2	CCDC131|PSRC2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.957200627	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.957200627, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	O60293	-	NP_659419	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3123371	55851	64062	120953	122035	MDS033	PRO1777	PSENEN	RBM26	MSTP064|PEN-2|PEN2	ARRS2|C13orf10|PPP1R132|SE70-2|ZC3H17	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.922365573	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.922365573, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5T8P6	A0A087X0H9	NP_001273561|NP_001273560|NP_071401|NP_001353664	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3124878	55851	84081	120953	123876	MDS033	-	PSENEN	NSRP1	MSTP064|PEN-2|PEN2	CCDC55|HSPC095|NSrp70	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.987890813	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.987890813, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9H0G5	A0A024QZ33|B7ZL27	NP_001248396|NP_115517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3125169	55851	79811	120953	122906	MDS033	-	PSENEN	SLTM	MSTP064|PEN-2|PEN2	Met	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.883197615	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.883197615, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9NWH9	-	NP_079031|NP_001013865	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3125490	55851	51118	120953	119306	MDS033	CGI-94	PSENEN	UTP11L	MSTP064|PEN-2|PEN2	CGI94	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.902987482	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.902987482, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9Y3A2	-	NP_057121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3132114	55851	22927	120953	116587	MDS033	RP11-172F4.4	PSENEN	HABP4	MSTP064|PEN-2|PEN2	IHABP-4|IHABP4|Ki-1/57|SERBP1L	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.969869361	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.969869361, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5JVS0	-	NP_055097	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3133214	55851	118924	120953	125626	MDS033	PRO2972	PSENEN	FRA10AC1	MSTP064|PEN-2|PEN2	C10orf4|F26C11.1-like|FRA10A	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.972684345	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.972684345, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q70Z53	-	NP_001334644|NP_660289|NP_001334642|NP_001334643|NP_001334641	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3135257	55851	23122	120953	116743	MDS033	-	PSENEN	CLASP2	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.801343297	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.801343297, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	O75122	B2RTR1	NP_001362629|NP_001362649|NP_055912|NP_001362623|NP_001362644|NP_001362645|NP_001362634|NP_001362626|NP_001193973|NP_001362642|NP_001352556|NP_001352557|NP_001362632|NP_001362647|NP_001352563|NP_001352562|NP_001362630|NP_001352560|NP_001352561|NP_001352558|NP_001352559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3136208	55851	984	120953	107421	MDS033	-	PSENEN	CDK11B	MSTP064|PEN-2|PEN2	CDC2L1|CDK11|CDK11-p110|CDK11-p46|CDK11-p58|CLK-1|PITSLREA|PK58|p58|p58CDC2L1|p58CLK-1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.78421681	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.78421681, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P21127	B7ZVY7|B4DII1|J3QKR5|J3QR44|J3QR29	NP_001278274|NP_001778|NP_277028|NP_277022|NP_277023|NP_277021|NP_277027|NP_277024|NP_277025	-	-	-	-	-	-	Homo sapiens	Homo sapiens
